family,subfamily,tribe,tips,broad_sociality,parasite_host_sociality,fine_sociality,sociality_notes,sociality_ref,broad_nesting,parasite_host_nesting,fine_nesting,nesting_notes,nesting_ref,nest_accuracy,host_bee,host_ref,wax,resin,floral_oil,nestmat_accuracy,nest_materials_ref
Megachilidae,,Osmiini,Osmia_longula,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_nigrifrons,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_nearctica,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_tanneri,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_raritatis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_thysanisca,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_vandykei,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_melanopleura,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_nemoris,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_sedula,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_caerulescens,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_aurulenta,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_coloradensis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_texana,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_chalybea,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_georgica,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_niveata,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_melanogaster,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_leaiana,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_satoi,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_jacoti,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_alticola,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_maritima,solitary,,,,Müller 2022,ground,,soil,,Ødegaard 2012,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_azteca,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_conjuncta,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_subfasciata,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_californica,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_marginipennis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_montana,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_subaustralis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_grinnelli,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_iridis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_latisulcata,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_anceps,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_difficilis,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_rhodoensis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_tergestensis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_andrenoides,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_nasuta,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_bicolor,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_tingitana,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_rufohirta,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_sybarita,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_pinguis,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_scutellaris,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Osmia_spinulosa,solitary,,,,Müller 2022,above-ground,,cavities,,Michener 2007,genus,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_aridula,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_californica,solitary,,,,Müller 2022,ground,,soil,,Hung 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_cubiceps,solitary,,,,Müller 2022,variable,,"cavities, stems, soil",,Hung 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_dimalla,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_bucconis,solitary,,,,Müller 2022,above-ground,,cavities,,Hung 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_rufipes,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_bigeloviae,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_gillettei,solitary,,,,Müller 2022,above-ground,,cavities,,Parker 1986,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_sonora,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_cactorum,solitary,,,,Müller 2022,above-ground,,cavities,,Steele 2021,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_meliloti,solitary,,,,Müller 2022,variable,,"cavities, stems, soil",,Hung 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_foveata,solitary,,,,Müller 2022,ground,,soil,,Hung 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_vandykiella,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_occipitalis,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_opuntiae,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_australis,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_clypeodentata,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_cazieri,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_salviae,solitary,,,,Müller 2022,variable,,"cavities, stems, soil",,Hung 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_barberi,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_holtii,solitary,,,,Müller 2022,ground,,soil,,Michener 2007,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_rhodognatha,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_xenomastax,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_erema,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_eurynorhyncha,solitary,,,,Müller 2022,above-ground,,cavities,,Van Duzee 1924,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_lutzi,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_timberlakei,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_micheneri,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_breviceps,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_femorata,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_rufitarsis,solitary,,,,Müller 2022,variable,,"cavities, stems, soil",,Hung 2017,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_hurdiana,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Ashmeadiella_rubrella,solitary,,,,Müller 2022,ground,,soil,,Michener 2007,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Atoposmia_elongata,solitary,,,,Müller 2022,above-ground,,rock cavities,,Parker 1977,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Atoposmia_hebitis,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Atoposmia_timberlakei,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Atoposmia_mirifica,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Atoposmia_abjecta,solitary,,,,Müller 2022,ground,,rock cavities,,Michener 2007,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Atoposmia_triodonta,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Atoposmia_copelandica,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Wainia_eremoplana,solitary,,,,Müller 2022,above-ground,,shells,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Wainia_sexsignata,solitary,,,,Müller 2022,above-ground,,shells,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_acuticornis,solitary,,,,Müller 2022,above-ground,,stems,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_epeoliformis,solitary,,,,Müller 2022,above-ground,,aerial,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_albifrons,solitary,,,,Müller 2022,above-ground,,cavities,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_tuberculata,solitary,,,,Müller 2022,above-ground,,cavities,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_spoliata,solitary,,,,Müller 2022,above-ground,,cavities,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_fulgida,solitary,,,,Müller 2022,above-ground,,cavities,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_louisae,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_biscutellae,solitary,,,,Müller 2022,variable,,"rock cavities, insect burrows in ground, or wood/stems",,Rust 1980; Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_capsulifer,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_leucomelana,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_claviventris,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_truncata,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_pilosifrons,solitary,,,,Müller 2022,above-ground,,stems,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_producta,solitary,,,,Müller 2022,above-ground,,stems,,Medler 1961,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_sambuci,solitary,,,,Müller 2022,above-ground,,stems,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_grinnelli,solitary,,,,Müller 2022,above-ground,,cavities,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_hypocrita,solitary,,,,Müller 2022,above-ground,,stems,,Müller 2015,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_freygessneri,solitary,,,,Müller 2022,above-ground,,"cavities, stems",,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_curvipes,solitary,,,,Müller 2022,above-ground,,rock cavities,"Cone-like brood cells below stones; brood cells ""lay side by side and were neither attached to each other nor to the substrate""",Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_mitis,solitary,,,,Müller 2022,above-ground,,rock cavities,"Cone-like brood cells below stones; brood cells ""lay side by side and were neither attached to each other nor to the substrate""",Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_tricolor,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_praestans,solitary,,,,Müller 2022,above-ground,,stems,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_brachypogon,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_tridentata,solitary,,,,Müller 2022,above-ground,,stems,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_princeps,solitary,,,,Müller 2022,ground,,soil,Insect burrows,Müller 2022; Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_cadiza,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_gallinula,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_laevifrons,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_tringa,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_enslini,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_rufopicta,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_helouanensis,solitary,,,,Müller 2022,unknown,,unknown,,unknown,unknown,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_villiersi,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_moricei,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_quinquespinosa,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_minor,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_minuta,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_karakalensis,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_ruficornis,solitary,,,,Müller 2022,ground,,soil,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_nitidula,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_minima,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_adunca,solitary,,,,Müller 2022,above-ground,,cavities,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_manicata,solitary,,,,Müller 2022,above-ground,,stems,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_benoisti,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_bihamata,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_marchali,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_ctenophora,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_fabrei,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_pallicornis,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_holmboei,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_carinata,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_insularis,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_loti,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_ochraceicornis,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_ravouxi,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_jheringii,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_pici,solitary,,,,Müller 2022,above-ground,,rock surface,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_brunnescens,solitary,,,,Müller 2022,unknown,,unknown,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_fortispina,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_hoggara,solitary,,,,Müller 2022,unknown,,unknown,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_fertoni,solitary,,,,Müller 2022,above-ground,,shells,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_anthocopoides,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_lepeletieri,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_mucida,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_flabellifera,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_homalocera,solitary,,,,Müller 2022,above-ground,,rock cavities,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_monstrabilis,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_tenuiserrata,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_annulata,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013a,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_israelica,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_mutica,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_uncaticornis,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_hierichonica,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_christae,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_nisa,solitary,,,,Müller 2022,unknown,,unknown,,Müller 2022,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_speculum,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_zonalis,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_parana,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_segura,solitary,,,,Müller 2022,ground,,soil,,Sedivy et al. 2013b,species,,,no,yes,no,,Chui et al. 2021
Megachilidae,,Osmiini,Hoplitis_erythrogastra,kleptoparasite,solitary,,,Sedivy et al. 2013b,kleptoparasite,ground,kleptoparasite,,Sedivy et al. 2013b,species,"Hoplitis zonalis, possibly other species of the subgenus Annosmia",Müller 2022,kleptoparasite,kleptoparasite,kleptoparasite,,
