"family","tribe","tips","sociality","nest"
"Apidae","Anthophorini","Habropoda_sinensis","solitary","ground"
"Apidae","Anthophorini","Habropoda_cineraria","solitary","ground"
"Apidae","Anthophorini","Habropoda_pallida","solitary","ground"
"Apidae","Anthophorini","Habropoda_tristissima","solitary","ground"
"Apidae","Anthophorini","Habropoda_tarsata","solitary","ground"
"Apidae","Anthophorini","Habropoda_radoszkowskii","solitary","ground"
"Apidae","Anthophorini","Pachymelus_peringueyi","solitary","ground"
"Apidae","Anthophorini","Deltoptila_aurulentocaudata","solitary","ground"
"Megachilidae","Anthidiini","Anthidium_oblongatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_cordiforme","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_gratum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_unicum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_chilense","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_porterae","solitary","ground"
"Megachilidae","Anthidiini","Anthidium_florentinum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_septemspinosum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_loti","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_colliguayanum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_spatulatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_toro","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_adelphum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_aymara","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_chubuti","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_espinosai","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_anurospilum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_mapuche","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_gayi","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_rubripes","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_penai","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_funereum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_maculosum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_deceptum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_cockerelli","solitary","ground"
"Megachilidae","Anthidiini","Anthidium_formosum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_collectum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_edwardsii","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_emarginatum","solitary","ground"
"Megachilidae","Anthidiini","Anthidium_tenuiflorae","solitary","ground"
"Megachilidae","Anthidiini","Anthidium_jocosum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_utahense","solitary","ground"
"Megachilidae","Anthidiini","Anthidium_mormonum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_palliventre","solitary","ground"
"Megachilidae","Anthidiini","Anthidium_montanum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_palmarum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_cingulatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_manicatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_punctatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidium_clypeodentatum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_eximium","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_cribratum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_stigmaticorne","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_micrurum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_minutulum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_scapulare","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_nanum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_melanurum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_rhombiferum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_octodentatum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_tergofasciatum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_tuberculiferum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_reticulatum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_immaculatum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_junodi","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_sjoestedti","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_repetitum","solitary","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_kryzhanovskii","solitary","aboveground"
"Megachilidae","Anthidiini","Serapista_rufipes","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_punctulatissima","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_breviuscula","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_phaeoptera","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_odontopyga","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_franconica","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_minima","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_minuta","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_anthracina","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_carnifex","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_montana","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_calliphorina","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_holocyanea","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_linsleyi","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_pavonina","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_subcaerulea","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_foederalis","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_nitida","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_monticola","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_lateralis","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_interrupta","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_paiute","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_semirubra","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_ornatula","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_subemarginata","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_palmarum","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_anasazi","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_robertsoni","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_permaculata","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_broemelingi","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_signata","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_anthidioides","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_hurdi","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_laticincta","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_rudbeckiarum","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_costalis","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_perpulchra","solitary","aboveground"
"Megachilidae","Anthidiini","Euaspis_abdominalis","solitary","aboveground"
"Megachilidae","Anthidiini","Euaspis_polynesia","solitary","aboveground"
"Megachilidae","Anthidiini","Euaspis_strandi","solitary","aboveground"
"Megachilidae","Anthidiini","Euaspis_carbonaria","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_nasuta","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_rozeni","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_annulata","solitary","aboveground"
"Megachilidae","Anthidiini","Stelis_ruficornis","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_absonulum","solitary","aboveground"
"Megachilidae","Anthidiini","Benanthis_madagascariensis","solitary","aboveground"
"Megachilidae","Anthidiini","Eoanthidium_clypeare","solitary","aboveground"
"Megachilidae","Anthidiini","Eoanthidium_turnericum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_notatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_strigatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_breviusculum","solitary","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_infuscatum","solitary","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_ausense","solitary","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_bicolor","solitary","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_cordatum","solitary","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_rufocaudatum","solitary","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_volkmanni","solitary","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_benguelense","solitary","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_calescens","solitary","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_cariniventre","solitary","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_trachusiforme","solitary","aboveground"
"Megachilidae","Anthidiini","Cyphanthidium_intermedium","solitary","aboveground"
"Megachilidae","Anthidiini","Icteranthidium_ferrugineum","solitary","aboveground"
"Megachilidae","Anthidiini","Icteranthidium_grohmanni","solitary","aboveground"
"Megachilidae","Anthidiini","Icteranthidium_limbiferum","solitary","aboveground"
"Megachilidae","Anthidiini","Icteranthidium_laterale","solitary","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_caturigense","solitary","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_septemdentatum","solitary","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_sticticum","solitary","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_superbum","solitary","aboveground"
"Megachilidae","Anthidiini","Bathanthidium_binghami","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_arizonicum","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_macrurum","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_subparvum","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_parvum","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_curvatum","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_simile","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_dubium","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_plenum","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_pudicum","solitary","aboveground"
"Megachilidae","Anthidiini","Dianthidium_ulkei","solitary","aboveground"
"Megachilidae","Anthidiini","Paranthidium_jugatorium","solitary","ground"
"Megachilidae","Anthidiini","Anthidiellum_carinatum","solitary","aboveground"
"Megachilidae","Anthidiini","Anthodioctes_lauroi","solitary","aboveground"
"Megachilidae","Anthidiini","Epanthidium_bicoloratum","solitary","aboveground"
"Megachilidae","Anthidiini","Austrostelis_catamarcensis","solitary","aboveground"
"Megachilidae","Anthidiini","Hoplostelis_bivittata","solitary","aboveground"
"Megachilidae","Anthidiini","Anthodioctes_mapirensis","solitary","aboveground"
"Megachilidae","Anthidiini","Aztecanthidium_tenochtitlanicum","solitary","aboveground"
"Megachilidae","Anthidiini","Hypanthidioides_marginata","solitary","aboveground"
"Megachilidae","Anthidiini","Duckeanthidium_thielei","solitary","aboveground"
"Megachilidae","Anthidiini","Hypanthidium_obscurius","solitary","aboveground"
"Megachilidae","Anthidiini","Notanthidium_rudolphi","solitary","aboveground"
"Megachilidae","Anthidiini","Notanthidium_bizonatum","solitary","aboveground"
"Megachilidae","Anthidiini","Notanthidium_steloides","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_byssina","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_cordaticeps","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_larreae","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_vietnamensis","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_perdita","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_schoutedeni","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_interrupta","solitary","aboveground"
"Megachilidae","Anthidiini","Trachusa_pubescens","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_florisomne","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_edentulum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_emarginatum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_diodon","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_mocsaryi","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_grande","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_transversum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_ventrale","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_nasutum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_rapunculi","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_bytinskii","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_laticaudum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_campanularum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_hellenicum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_distinctum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_styriacum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_foveolatum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_petersi","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_philadelphi","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_californicum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_phaceliae","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_cockerelli","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_minutum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_incisulum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_marginatum","solitary","aboveground"
"Megachilidae","Osmiini","Chelostoma_aureocinctum","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_truncorum","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_crenulata","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_rubicola","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_sauteri","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_gracilior","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_crucifera","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_variolosa","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_leavitti","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_punctulifera","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_carinata","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_timberlakei","solitary","aboveground"
"Megachilidae","Osmiini","Heriades_cressoni","solitary","aboveground"
"Megachilidae","Osmiini","Hofferia_schmiedeknechti","solitary","aboveground"
"Megachilidae","Osmiini","Stenoheriades_asiatica","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_globicola","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_schultzei","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_jansei","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_securicornis","solitary","ground"
"Megachilidae","Osmiini","Othinosmia_rhodognatha","solitary","ground"
"Megachilidae","Osmiini","Protosmia_humeralis","solitary","aboveground"
"Megachilidae","Osmiini","Protosmia_longiceps","solitary","aboveground"
"Megachilidae","Osmiini","Protosmia_rubifloris","solitary","aboveground"
"Megachilidae","Osmiini","Protosmia_minutula","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_calviniae","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_namana","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_nitidula","solitary","aboveground"
"Megachilidae","Osmiini","Othinosmia_pachyceps","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cornuta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_longicornis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_bicornis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pedicornis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_ariadne","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_taurus","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_rufinoides","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_rufina","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_tricornis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_kohlii","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cerinthidis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cornifrons","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_opima","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_yanbianensis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_quadricornuta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_excavata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_lignaria","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_adae","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_ribifloris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_emarginata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_mustelina","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_mutensis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_melanocephala","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_nigrohirta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_fedtschenkoi","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_apicata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_maxillaris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_scheherazade","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_maxschwarzi","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_glauca","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_brevicornis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_ferruginea","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_versicolor","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_viridana","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_gallarum","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_saxicola","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_submicans","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_albiventris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_paradisica","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_integra","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_tarsata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_collinsiae","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_brevis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pulsatillae","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_calla","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_regulina","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_sandhouseae","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pumila","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_distincta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_simillima","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_virga","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_crassa","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_albolateralis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_xanthomelana","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_atrocyanea","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_rawlinsi","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_bruneri","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cordata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_juxta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_sculleni","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_dolerosa","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_kincaidii","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pentstemonis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pusilla","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_bella","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_tristella","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_exigua","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_proxima","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cobaltina","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_ednae","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_foxi","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_gaudiosa","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_aglaia","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_sanrafaelae","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_clarescens","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_laeta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_malina","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cyaneonitens","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_alpestris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_obliqua","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_giffardi","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_atriventris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_gabrielis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_bucephala","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_parietina","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cyanella","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pikei","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_cara","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_densa","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_dakotensis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_giliarum","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_nifoata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_wyomingensis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_odontogaster","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_unca","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_inermis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_aquilonaria","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_svenssoni","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_disjuncta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_tersula","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_uncinata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pilicornis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_phenax","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_trevoris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_inspergens","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_laticeps","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_nigriventris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_marginata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_liogastra","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_austromaritima","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_longula","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_nigrifrons","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_nearctica","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_tanneri","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_raritatis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_thysanisca","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_vandykei","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_melanopleura","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_nemoris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_sedula","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_caerulescens","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_aurulenta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_coloradensis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_texana","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_chalybea","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_georgica","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_niveata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_melanogaster","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_leaiana","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_satoi","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_jacoti","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_alticola","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_maritima","solitary","ground"
"Megachilidae","Osmiini","Osmia_azteca","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_conjuncta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_subfasciata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_californica","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_marginipennis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_montana","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_subaustralis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_grinnelli","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_iridis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_latisulcata","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_difficilis","solitary","ground"
"Megachilidae","Osmiini","Osmia_rhodoensis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_tergestensis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_andrenoides","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_nasuta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_bicolor","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_tingitana","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_rufohirta","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_sybarita","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_pinguis","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_scutellaris","solitary","aboveground"
"Megachilidae","Osmiini","Osmia_spinulosa","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_aridula","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_californica","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_cubiceps","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_dimalla","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_bucconis","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_rufipes","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_bigeloviae","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_gillettei","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_sonora","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_cactorum","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_meliloti","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_foveata","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_vandykiella","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_occipitalis","solitary","aboveground"
