"species","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Euglossa_sapphirina","19","20.078947","3.888098","0.891991","1.610728"
"Eufriesea_pulchra","42","20.464286","2.155178","0.332551","0.728663"
"Nomada_hirtipes","37","0.686486","2.52049","0.414366","0.827131"
"Nomada_obtusifrons","93","-2.523656","4.766445","0.494257","0.329074"
"Trigona_hyalinata","56","16.305357","3.962892","0.529564","0.546497"
"Amegilla_albigena","106","3.511321","6.625798","0.643554","0.288715"
"Xylocopa_olivieri","12","1.258333","7.856029","2.26784","2.55032"
"Bombus_mesomelas","43","-7.104651","4.156576","0.633872","0.711717"
"Epeolus_luteipennis","2","11.8","1.272792","0.9","15.301918"
"Epicharis_flava","19","15.547368","3.611305","0.82849","1.610728"
"Plebeia_droryana","23","12.291304","3.513081","0.732528","1.330602"
"Bombus_koreanus","4","-13.875","0.974252","0.487126","7.650959"
"Partamona_helleri","47","15.706383","3.237914","0.472298","0.651145"
"Ammobatoides_abdominalis","24","-9.545833","6.614738","1.350228","1.27516"
"Epeolus_fallax","31","2.16129","2.249248","0.403977","0.987221"
"Apis_nigrocincta","9","20.433333","3.967997","1.322666","3.400426"
"Trigona_ferricauda","16","19.14375","3.715547","0.928887","1.91274"
"Xylocopa_nasalis","43","16.493023","6.118956","0.933132","0.711717"
"Bombus_picipes","8","-8.525","8.488774","3.001235","3.82548"
"Manuelia_postica","22","3.527273","3.521523","0.750791","1.391083"
"Coelioxoides_waltheriae","11","11.336364","7.147066","2.154921","2.782167"
"Eucera_notata","10","7.65","3.38928","1.071784","3.060384"
"Tarsalia_hirtipes","1","12.2",NA,NA,"30.603837"
"Tetragonula_iridipennis","20","18.3","5.557641","1.242726","1.530192"
"Plebeia_franki","3","21.533333","3.113412","1.797529","10.201279"
"Euglossa_heterosticta","46","21.167391","2.162309","0.318815","0.665301"
"Ptilotrigona_lurida","80","20.465","3.591555","0.401548","0.382548"
"Euglossa_ignita","85","20.874118","2.174591","0.235868","0.360045"
"Euglossa_stilbonota","16","22.28125","1.571928","0.392982","1.91274"
"Eufriesea_anisochlora","5","20.3","2.623928","1.173456","6.120767"
"Eufriesea_violascens","5","13.92","3.909859","1.748542","6.120767"
"Braunsapis_mixta","15","14.906667","5.795253","1.496328","2.040256"
"Lanthanomelissa_betinae","5","9.7","2.968164","1.327403","6.120767"
"Xylocopa_ciliata","22","7.354545","3.893673","0.830134","1.391083"
"Anthophora_atroalba","27","3.996296","5.725347","1.101844","1.133475"
"Isepeolus_viperinus","33","6.215152","5.517083","0.960401","0.927389"
"Lestrimelitta_limao","24","15.870833","4.358049","0.889583","1.27516"
"Diadasina_distincta","14","10.542857","5.632968","1.505474","2.185988"
"Liotrigona_madecassa","6","15.65","3.189828","1.302242","5.100639"
"Rhinepeolus_rufiventris","11","3.727273","3.82651","1.153736","2.782167"
"Diadasia_pereyrae","27","6.214815","3.99824","0.769462","1.133475"
"Centris_buchholzi","17","6.676471","6.983868","1.693837","1.800226"
"Osiris_mourei","12","21.033333","3.038042","0.877007","2.55032"
"Melipona_eburnea","32","18.653125","2.991492","0.528826","0.95637"
"Amegilla_calens","66","8.737879","4.504383","0.554451","0.463694"
"Nanorhathymus_acutiventris","11","18.1","3.576311","1.078298","2.782167"
"Trigona_pallens","95","20.864211","2.615987","0.268395","0.322146"
"Eucera_nigrifacies","20","4.165","3.898485","0.871728","1.530192"
"Bombus_brevivillus","31","18.283871","5.403277","0.970457","0.987221"
"Geotrigona_mombuca","23","17.669565","3.063337","0.63875","1.330602"
"Schwarziana_quadripunctata","40","11.8875","3.688596","0.583218","0.765096"
"Trigona_chanchamayoensis","65","18.623077","4.455326","0.552615","0.470828"
"Scaptotrigona_tricolorata","8","18.2375","1.663849","0.588259","3.82548"
"Tetragonula_geissleri","2","23.45","1.343503","0.95","15.301918"
"Caenoprosopis_crabronina","15","5.526667","3.60604","0.931076","2.040256"
"Ceratina_cognata","13","16.730769","4.494512","1.246553","2.354141"
"Hypotrigona_gribodoi","56","12.183929","5.540324","0.740357","0.546497"
"Scaura_latitarsis","41","18.743902","2.675635","0.417864","0.746435"
"Friesella_schrottkyi","16","13.55625","1.915191","0.478798","1.91274"
"Leptometriella_separata","21","5.233333","3.450556","0.752973","1.457326"
"Trigona_williana","99","20.485859","3.933011","0.395282","0.30913"
"Thygater_analis","71","12.209859","5.935611","0.704427","0.43104"
"Trigona_cilipes","55","20.321818","2.685744","0.362146","0.556433"
"Tetragonula_fuscobalteata","8","20.8","3.699421","1.307943","3.82548"
"Anthophora_pubescens","40","-0.83","4.157119","0.657298","0.765096"
"Paratetrapedia_volatilis","10","12.94","3.34737","1.058531","3.060384"
"Mesonychium_garleppi","17","4.894118","5.904921","1.432154","1.800226"
"Centris_muralis","12","1.95","2.365471","0.682853","2.55032"
"Partamona_cupira","40","15.595","3.467057","0.54819","0.765096"
"Frieseomelitta_varia","23","18.056522","3.880701","0.809182","1.330602"
"Bombus_persicus","5","-11.2","2.516943","1.125611","6.120767"
"Centris_nigerrima","27","2.248148","5.677646","1.092663","1.133475"
"Trigona_crassipes","27","20.933333","2.547548","0.490276","1.133475"
"Ptilothrix_tricolor","17","5.141176","3.070028","0.744591","1.800226"
"Bombus_transversalis","79","19.772152","4.064257","0.457265","0.38739"
"Trigona_hypogea","37","19.213514","4.671198","0.76794","0.827131"
"Cephalotrigona_capitata","26","15.211538","3.966795","0.777953","1.177071"
"Hypotrigona_araujoi","13","10.438462","5.666501","1.571605","2.354141"
"Apis_koschevnikovi","14","22.285714","2.377736","0.635477","2.185988"
"Hopliphora_funereus","6","17.666667","5.398395","2.203886","5.100639"
"Tetragona_goettei","54","19.45","3.84932","0.523826","0.566738"
"Melipona_fulva","15","22.76","0.454816","0.117433","2.040256"
"Melipona_fuliginosa","39","19.320513","4.317905","0.691418","0.784714"
"Euglossa_nigropilosa","8","15.575","3.063495","1.083109","3.82548"
"Scaptotrigona_polysticta","25","17.392","4.167725","0.833545","1.224153"
"Trigona_recursa","92","19.395652","3.198864","0.333505","0.33265"
"Chalepogenus_cocuccii","6","2.35","5.844912","2.386175","5.100639"
"Anthophora_paranensis","34","3.935294","5.722676","0.981431","0.900113"
"Exomalopsis_trifasciata","5","7.3","8.202134","3.668106","6.120767"
"Melipona_bicolor","19","11.705263","3.141916","0.720805","1.610728"
"Partamona_brevipilosa","2","13.7","3.535534","2.5","15.301918"
"Partamona_musarum","20","20.995","4.000326","0.8945","1.530192"
"Partamona_ailyae","61","20.509836","2.470675","0.316338","0.501702"
"Nogueirapis_butteli","12","22.216667","0.544115","0.157072","2.55032"
"Melipona_illustris","16","22.15","1.073313","0.268328","1.91274"
"Xylocopa_macrops","14","9.728571","4.139013","1.106198","2.185988"
"Epeolus_subrufescens","1","9.3",NA,NA,"30.603837"
"Trigona_amazonensis","54","18.874074","3.6689","0.499274","0.566738"
"Melipona_marginata","26","14.126923","3.759102","0.737221","1.177071"
"Rhogepeolus_bigibbosus","4","2.05","2.117388","1.058694","7.650959"
"Pasites_appletoni","22","6.313636","2.737621","0.583663","1.391083"
"Melipona_fasciculata","25","21.796","2.423579","0.484716","1.224153"
"Bombus_portchinsky","2","-15.45","5.444722","3.85","15.301918"
"Canephorula_apiformis","14","3.392857","2.169532","0.579832","2.185988"
"Euglossa_villosiventris","9","21.744444","2.847416","0.949139","3.400426"
"Euglossa_championi","13","20.207692","3.31297","0.918853","2.354141"
"Euglossa_cognata","46","20.802174","2.053235","0.302733","0.665301"
"Ceratina_binghami","9","18.822222","6.054704","2.018235","3.400426"
"Exomalopsis_solitaria","16","3.49375","4.944151","1.236038","1.91274"
"Euglossa_cybelia","21","18.980952","3.660822","0.798857","1.457326"
"Scaura_timida","23","18.673913","2.813154","0.586583","1.330602"
"Scaptotrigona_subobscuripennis","7","19.242857","3.65917","1.383036","4.371977"
"Euglossa_cordata","38","19.073684","3.51527","0.570252","0.805364"
"Tapinotaspis_chalybaea","6","4.766667","1.982591","0.809389","5.100639"
"Trigonisca_buyssoni","2","19.45","1.484924","1.05","15.301918"
"Partamona_testacea","69","20.418841","2.19654","0.264432","0.443534"
"Euglossa_despecta","19","20.436842","2.539294","0.582554","1.610728"
"Euglossa_iopyrrha","22","19.963636","2.199036","0.468836","1.391083"
"Oxytrigona_obscura","40","18.9","3.656326","0.578116","0.765096"
"Euglossa_chalybeata","52","20.665385","2.182361","0.302639","0.588535"
"Ancyloscelis_ursinus","3","13.166667","3.330666","1.922961","10.201279"
"Melipona_rufiventris","33","17.939394","3.73622","0.650392","0.927389"
"Centris_aenea","24","17.25","3.778313","0.771245","1.27516"
"Melipona_nebulosa","20","20.225","4.323361","0.966733","1.530192"
"Ammobates_punctatus","32","-0.084375","3.579161","0.632712","0.95637"
"Euglossa_oleolucens","6","18.766667","1.966384","0.802773","5.100639"
"Hypotrigona_ruspolii","24","9.595833","3.464915","0.707273","1.27516"
"Paratrigona_impunctata","33","21.021212","2.102195","0.365945","0.927389"
"Geotrigona_fulvohirta","28","16.989286","4.627642","0.874542","1.092994"
"Euglossa_bidentata","31","20.793548","1.725869","0.309975","0.987221"
"Euglossa_purpurea","11","19.209091","2.4509","0.738974","2.782167"
"Euglossa_annectans","8","13.525","1.233752","0.436197","3.82548"
"Euglossa_viridifrons","8","21.6625","1.887506","0.667334","3.82548"
"Euglossa_dodsoni","14","20.621429","3.228045","0.862731","2.185988"
"Euglossa_prasina","16","21.725","1.324387","0.331097","1.91274"
"Eufriesea_violacea","27","12.196296","2.96265","0.570162","1.133475"
"Braunsapis_picitarsis","5","19.74","3.855256","1.724123","6.120767"
"Ceratina_bispinosa","10","6.6","4.523273","1.430385","3.060384"
"Leiopodus_abnormis","16","5.26875","3.601244","0.900311","1.91274"
"Triepeolus_tristis","20","-1.435","5.701549","1.274905","1.530192"
"Eucera_collaris","4","6.9","2.73983","1.369915","7.650959"
"Osirinus_lemniscatus","4","2.45","6.902415","3.451208","7.650959"
"Nomada_minuscula","11","-2.381818","1.551011","0.467647","2.782167"
"Mesoplia_rufipes","7","17.571429","3.476931","1.314156","4.371977"
"Centris_moerens","3","14.2","2.523886","1.457166","10.201279"
"Alloscirtetica_tristrigata","18","4","4.566502","1.076335","1.700213"
"Diadasia_chilensis","34","4.394118","5.353896","0.918186","0.900113"
"Meliponula_bocandei","34","17.782353","3.652021","0.626316","0.900113"
"Thyreus_takaonis","8","18.5375","5.807615","2.053302","3.82548"
"Centris_cineraria","31","-0.103226","3.719721","0.668082","0.987221"
"Liotrigona_bottegoi","44","9.179545","4.183888","0.630745","0.695542"
"Centris_similis","21","18","4.563551","0.995848","1.457326"
"Parepeolus_aterrimus","11","4.154545","3.914681","1.180321","2.782167"
"Chalepogenus_herbsti","8","3.6625","3.242987","1.146569","3.82548"
"Tetraloniella_fulvescens","16","-0.375","4.551703","1.137926","1.91274"
"Bombus_haematurus","58","-3.758621","2.870603","0.376929","0.527652"
"Melipona_melanoventer","25","19.916","1.676226","0.335245","1.224153"
"Tetragonula_laeviceps","29","18.117241","4.247274","0.788699","1.055305"
"Ceratina_moderata","1","-4.3",NA,NA,"30.603837"
"Melipona_flavolineata","17","22.223529","2.333862","0.566045","1.800226"
"Euglossa_occidentalis","5","20.26","1.121606","0.501597","6.120767"
"Euglossa_orellana","33","20.366667","2.36282","0.411314","0.927389"
"Euglossa_maculilabris","10","16.69","4.168786","1.318286","3.060384"
"Nomada_rufipes","219","-3.648402","5.170136","0.349365","0.139744"
"Euglossa_dissimula","5","22.04","2.501599","1.118749","6.120767"
"Paratrigona_subnuda","31","13.816129","3.881331","0.697108","0.987221"
"Paratetrapedia_connexa","23","19.147826","3.158088","0.658507","1.330602"
"Tetragona_perangulata","10","19.85","3.962112","1.25293","3.060384"
"Heterotrigona_erythrogastra","2","21.2","1.838478","1.3","15.301918"
"Lepidotrigona_terminata","41","19.319512","4.230084","0.660628","0.746435"
"Frieseomelitta_trichocerata","27","18.52963","6.360867","1.224149","1.133475"
"Euglossa_perviridis","2","18","0.141421","0.1","15.301918"
"Bombus_niveatus","25","-6.176","5.048125","1.009625","1.224153"
"Ceratina_moerenhouti","44","8.25","4.50986","0.679887","0.695542"
"Centris_plumipes","4","19","5.240229","2.620114","7.650959"
"Euglossa_hansoni","18","21.861111","2.68397","0.632618","1.700213"
"Euglossa_iopoecila","6","16.416667","2.797439","1.14205","5.100639"
"Scaptotrigona_bipunctata","36","13.175","4.032608","0.672101","0.850107"
"Centris_mixta","10","10.04","7.097292","2.244361","3.060384"
"Scaptotrigona_depilis","22","15.272727","3.9597","0.844211","1.391083"
"Eufriesea_surinamensis","55","19.590909","4.015307","0.541424","0.556433"
"Trigona_dallatorreana","68","19.302941","4.741811","0.575029","0.450056"
"Epicharis_zonata","4","18","5.432618","2.716309","7.650959"
"Ceratina_bryanti","20","18.06","4.121242","0.921538","1.530192"
"Dactylurina_staudingeri","16","19.96875","2.274121","0.56853","1.91274"
"Ptilotrigona_pereneae","20","18.69","3.154929","0.705464","1.530192"
"Mesoplia_regalis","2","18.75","0.777817","0.55","15.301918"
"Frieseomelitta_silvestrii","7","17.042857","3.607796","1.363619","4.371977"
"Ceratina_accusator","2","17.25","9.687363","6.85","15.301918"
"Nannotrigona_melanocera","34","17.282353","5.631054","0.965718","0.900113"
"Epicharis_affinis","11","14.290909","3.67218","1.107204","2.782167"
"Eufriesea_chrysopyga","15","19.08","3.848599","0.993704","2.040256"
"Eulaema_bombiformis","79","21.451899","1.785042","0.200833","0.38739"
"Paratrigona_pacifica","12","17.6","3.515162","1.01474","2.55032"
"Euglossa_erythrochlora","8","22.8","2.428403","0.85857","3.82548"
"Melipona_titania","9","17.955556","3.397098","1.132366","3.400426"
"Euglossa_augaspis","54","21.144444","1.690558","0.230056","0.566738"
"Melitoma_nudipes","4","6.8","8.524084","4.262042","7.650959"
"Epicharis_umbraculata","5","19.78","4.922093","2.201227","6.120767"
"Melipona_favosa","34","21.861765","2.75835","0.473053","0.900113"
"Chalepogenus_rozeni","12","3.958333","4.110399","1.18657","2.55032"
"Melipona_variegatipes","2","22.9","0.282843","0.2","15.301918"
"Centris_dorsata","4","12.075","0.590903","0.295451","7.650959"
"Ancyla_holtzi","3","3.766667","7.303652","4.216765","10.201279"
"Homotrigona_fimbriata","11","16.972727","3.585552","1.081085","2.782167"
"Eucera_decipiens","2","0.7","11.313708","8","15.301918"
"Anthophora_parkeri","11","4.827273","2.758293","0.831657","2.782167"
"Melissodes_rufipes","11","3.909091","2.836707","0.855299","2.782167"
"Eucera_alborufa","4","0.6","2.140093","1.070046","7.650959"
"Eufriesea_magrettii","6","17.433333","3.021699","1.233603","5.100639"
"Nannotrigona_schultzei","17","20.358824","3.308712","0.802481","1.800226"
"Melipona_tumupasae","3","19.333333","1.305118","0.75351","10.201279"
"Frieseomelitta_flavicornis","11","20.618182","2.018325","0.608548","2.782167"
"Euglossa_bursigera","14","21.35","3.464268","0.925865","2.185988"
"Partamona_vicina","62","20.980645","2.276526","0.289119","0.49361"
"Epiclopus_gayi","17","3.5","4.467382","1.083499","1.800226"
"Ceratina_citriphila","5","8.32","0.626099","0.28","6.120767"
"Melipona_seminigra","59","20.905085","2.314156","0.301277","0.518709"
"Pasites_maculatus","35","0.245714","6.019984","1.017563","0.874395"
"Biastes_emarginatus","19","-5.063158","4.406461","1.010911","1.610728"
"Trigonisca_longicornis","18","19.877778","2.196134","0.517634","1.700213"
"Svastrides_zebra","17","1.494118","3.141351","0.76189","1.800226"
"Tetragona_dorsalis","5","22.3","2.076054","0.92844","6.120767"
"Ceratina_nigrolateralis","32","20.296875","3.959593","0.699964","0.95637"
"Tetragonula_hirashimai","1","15.2",NA,NA,"30.603837"
"Nomada_sexfasciata","80","-0.75125","4.030736","0.45065","0.382548"
"Xylocopa_hirsutissima","6","12.5","1.507315","0.615359","5.100639"
"Melipona_triplaridis","4","24.325","0.953502","0.476751","7.650959"
"Mourella_caerulea","15","9","2.576265","0.665189","2.040256"
"Centris_longimana","46","20.976087","4.444981","0.655377","0.665301"
"Arhysoceble_picta","10","9.36","3.076145","0.972762","3.060384"
"Euglossa_crassipunctata","39","21.374359","2.796117","0.447737","0.784714"
"Euglossa_macrorhyncha","37","19.481081","3.576687","0.588004","0.827131"
"Centris_tarsata","53","12.279245","6.249719","0.858465","0.577431"
"Euglossa_cyanura","12","21.233333","2.928957","0.845517","2.55032"
"Euglossa_intersecta","44","21.259091","1.652808","0.24917","0.695542"
"Euglossa_decorata","12","20.008333","2.502529","0.722418","2.55032"
"Ceratina_mandibularis","4","9.125","3.567796","1.783898","7.650959"
"Euglossa_lugubris","1","21.8",NA,NA,"30.603837"
"Eufriesea_rufocauda","10","18.47","4.878308","1.542656","3.060384"
"Chalepogenus_caeruleus","19","0.268421","4.486158","1.029195","1.610728"
"Anthophora_arequipensis","12","5.841667","7.063923","2.039179","2.55032"
"Ctenoplectra_antinorii","1","14.3",NA,NA,"30.603837"
"Euglossa_flammea","11","20.845455","2.929288","0.883214","2.782167"
"Eucera_hungarica","8","-2.775","2.141261","0.75705","3.82548"
"Eulaema_flavescens","26","20.065385","3.102637","0.608477","1.177071"
"Euglossa_gorgonensis","8","20.4125","2.499964","0.883871","3.82548"
"Euglossa_melanotricha","6","15.3","3.379349","1.379613","5.100639"
"Euglossa_hyacinthina","1","16",NA,NA,"30.603837"
"Euglossa_turbinifex","5","20.92","2.249889","1.006181","6.120767"
"Braunsapis_bouyssoui","28","12.671429","5.725373","1.081994","1.092994"
"Macrogalea_candida","25","13.872","6.232744","1.246549","1.224153"
"Centris_analis","90","18.805556","4.44073","0.468094","0.340043"
"Isepeolus_luctuosus","38","3.213158","5.183142","0.840817","0.805364"
"Nomada_atroscutellaris","21","-2.714286","3.429327","0.748341","1.457326"
"Ptilothrix_relata","17","10.582353","4.047258","0.981604","1.800226"
"Nomada_mutica","25","-1.948","3.212491","0.642498","1.224153"
"Bombus_festivus","18","-3.3","8.000588","1.885757","1.700213"
"Bombus_cornutus","3","-1.733333","5.300314","3.060138","10.201279"
"Kelita_chilensis","8","-1.5","6.192161","2.18926","3.82548"
"Epeolus_amabilis","35","3.754286","2.852898","0.482228","0.874395"
"Ceratina_nigrolabiata","8","-2.25","3.370884","1.191787","3.82548"
"Nomada_femoralis","54","0.364815","5.665891","0.77103","0.566738"
"Ceratina_chalybea","56","-1.142857","3.518825","0.470223","0.546497"
"Chilimalopsis_parvula","3","0.6","9.126336","5.269093","10.201279"
"Melectoides_niveiventris","1","-11.3",NA,NA,"30.603837"
"Epiclopus_lendlianus","8","-0.2375","3.936618","1.391805","3.82548"
"Epeolus_tarsalis","5","1.14","3.491848","1.561602","6.120767"
"Mirnapis_inca","2","4.4","0.989949","0.7","15.301918"
"Melectoides_rozeni","3","11.633333","2.055075","1.186498","10.201279"
"Epeolus_flavociliatus","7","7.671429","5.552091","2.098493","4.371977"
"Epeolus_variolosus","8","5.075","4.828709","1.707206","3.82548"
"Bombus_melanurus","34","-18.555882","6.399725","1.097544","0.900113"
"Nomada_opaca","68","-6.544118","3.496027","0.423956","0.450056"
"Ceratina_chalcites","29","1.472414","4.417328","0.820277","1.055305"
"Oxytrigona_tataira","48","16.614583","4.033424","0.582175","0.63758"
"Bombus_margreiteri","1","-19.5",NA,NA,"30.603837"
"Eufriesea_auriceps","8","12.825","3.644859","1.288652","3.82548"
"Trigona_muzoensis","25","21.88","2.584892","0.516978","1.224153"
"Epeolus_inornatus","7","-1.728571","4.813424","1.819303","4.371977"
"Nomada_nobilis","16","3.375","4.84541","1.211353","1.91274"
"Bombus_mucidus","28","-8.071429","4.282251","0.809269","1.092994"
"Nomada_melathoracica","21","-1.138095","2.850171","0.621958","1.457326"
"Euglossa_milenae","4","21.575","3.395463","1.697731","7.650959"
"Eufriesea_macroglossa","4","19.65","2.578759","1.289379","7.650959"
"Nogueirapis_mirandula","9","22.233333","2.659887","0.886629","3.400426"
"Eufriesea_schmidtiana","11","19.381818","4.680773","1.411306","2.782167"
"Exaerete_dentata","17","14.252941","10.190015","2.471442","1.800226"
"Eufriesea_mussitans","14","19.085714","4.034821","1.078351","2.185988"
"Euglossa_villosa","2","18.3","0.282843","0.2","15.301918"
"Scaura_argyrea","22","18.809091","4.249023","0.905895","1.391083"
"Eufriesea_lucifera","8","19.7125","2.554792","0.903255","3.82548"
"Scaptotrigona_luteipennis","11","21.254545","3.75083","1.130918","2.782167"
"Bombus_zonatus","30","-4.936667","3.748423","0.684365","1.020128"
"Nomada_calloptera","9","-2.388889","3.737795","1.245932","3.400426"
"Nomada_harimensis","6","-0.433333","1.800741","0.735149","5.100639"
"Nomada_aswensis","2","0.35","0.353553","0.25","15.301918"
"Nomada_comparata","6","1.516667","2.215777","0.904587","5.100639"
"Nomada_ginran","7","-1.485714","2.336257","0.883022","4.371977"
"Nomada_okubira","2","-0.1","0.282843","0.2","15.301918"
"Ceratina_flavipes","24","-3.145833","4.275001","0.872631","1.27516"
"Ceratina_iwatai","7","-2.814286","6.237903","2.357706","4.371977"
"Ceratina_japonica","33","-1.381818","3.589695","0.624886","0.927389"
"Thyreus_decorus","26","-0.65","5.355913","1.050381","1.177071"
"Alloscirtetica_chilena","7","8.914286","5.002142","1.890632","4.371977"
"Epeolus_friesei","5","6.18","3.106767","1.389388","6.120767"
"Thyreus_novaehollandiae","9","22.077778","3.047449","1.015816","3.400426"
"Alloscirtetica_vagabunda","2","4.3","7.353911","5.2","15.301918"
"Nomada_posthuma","10","-0.34","8.36822","2.646264","3.060384"
"Nomada_emarginata","24","-4.525","4.33953","0.885803","1.27516"
"Scaptotrigona_xanthotricha","21","17.090476","3.674086","0.801751","1.457326"
"Ceratina_unimaculata","26","18.3","5.768743","1.131344","1.177071"
"Xylocopa_tranquebarica","34","17.364706","4.077275","0.699247","0.900113"
"Xylocopa_cantabrita","42","2.614286","3.698093","0.570628","0.728663"
"Bombus_rufipes","4","14.825","7.303139","3.65157","7.650959"
"Bombus_formosellus","2","0.9","2.969848","2.1","15.301918"
"Amegilla_calceifera","10","9.89","7.645253","2.417641","3.060384"
"Apis_laboriosa","25","-1.476","6.071057","1.214211","1.224153"
"Bombus_sonani","2","1.9","1.414214","1","15.301918"
"Ceratina_cyaniventris","2","21.4","1.979899","1.4","15.301918"
"Bombus_fragrans","30","-12.71","7.054974","1.288056","1.020128"
"Bombus_rufofasciatus","6","-13.333333","3.595924","1.46803","5.100639"
"Biastes_brevicornis","23","-5.352174","2.773719","0.57836","1.330602"
"Xylocopa_ruficornis","35","19.5","3.604817","0.609325","0.874395"
"Melectoides_triseriatus","14","3.028571","5.568514","1.488248","2.185988"
"Tetragonula_atripes","5","20.22","3.014465","1.34811","6.120767"
"Bombus_ladakhensis","3","-13.133333","3.150132","1.81873","10.201279"
"Xylocopa_lugubris","54","8.209259","4.950672","0.673701","0.566738"
"Acanthopus_palmatus","18","18.161111","4.303643","1.014378","1.700213"
"Isepeolus_septemnotatus","13","3.107692","3.232249","0.896465","2.354141"
"Anthophora_incerta","6","-1.683333","6.901425","2.817495","5.100639"
"Xylocopa_inconstans","58","9.537931","4.02644","0.528697","0.527652"
"Triepeolus_paenepectoralis","15","-1.84","5.351876","1.381848","2.040256"
"Eucera_elongatula","8","9.1","2.233511","0.789665","3.82548"
"Xylocopa_watmoughi","17","5.405882","4.118475","0.998877","1.800226"
"Eufriesea_mariana","17","8.164706","9.248509","2.243093","1.800226"
"Plebeia_flavocincta","11","20.390909","1.769438","0.533506","2.782167"
"Nomada_rhenana","31","-1.212903","2.16067","0.388068","0.987221"
"Nomada_symphyti","7","-3.242857","1.660178","0.627488","4.371977"
"Amegilla_nubica","50","7.654","4.014627","0.567754","0.612077"
"Thalestria_spinosa","29","14.186207","4.339085","0.805748","1.055305"
"Triepeolus_robustus","6","-0.583333","2.988924","1.220223","5.100639"
"Braunsapis_puangensis","15","19.393333","5.303431","1.36934","2.040256"
"Homotrigona_melanoleuca","10","17.84","5.475846","1.731615","3.060384"
"Centris_testacea","6","17.45","4.611182","1.882507","5.100639"
"Euglossa_jamaicensis","1","23.4",NA,NA,"30.603837"
"Bombus_longipes","4","-16.05","2.868798","1.434399","7.650959"
"Ctenoplectra_cornuta","2","5.95","7.990307","5.65","15.301918"
"Ctenioschelus_goryi","14","15.65","3.8963","1.04133","2.185988"
"Bombus_coreanus","7","-12.128571","4.354199","1.645733","4.371977"
"Ceratina_chrysomalla","2","5.5","9.616652","6.8","15.301918"
"Triepeolus_bilineatus","12","10.5","6.550226","1.890887","2.55032"
"Diadasia_baeri","7","2.142857","3.277121","1.238635","4.371977"
"Leurotrigona_muelleri","43","16.088372","3.971878","0.605706","0.711717"
"Bombus_flavescens","16","6.04375","7.858496","1.964624","1.91274"
"Xylocopa_amamensis","2","13.95","0.494975","0.35","15.301918"
"Eucera_cineraria","8","-0.9125","6.908057","2.442367","3.82548"
"Nomada_castellana","24","-4.625","4.022032","0.820994","1.27516"
"Nomada_kohli","16","1.475","4.07521","1.018803","1.91274"
"Nomada_pleurosticta","10","-2.43","3.232491","1.022203","3.060384"
"Eucera_proxima","9","2.8","5.898941","1.966314","3.400426"
"Bombus_czerskii","2","-17.75","2.474874","1.75","15.301918"
"Lepidotrigona_ventralis","3","20.733333","2.494661","1.440293","10.201279"
"Euglossa_crininota","7","14.157143","4.048398","1.530151","4.371977"
"Eufriesea_pallida","3","15.233333","4.329357","2.499555","10.201279"
"Centris_agilis","8","13","5.702881","2.016273","3.82548"
"Melissodes_floris","5","10.44","3.819424","1.708098","6.120767"
"Centris_gelida","3","12.133333","4.764801","2.750959","10.201279"
"Bombus_digressus","3","12.7","2.971532","1.715615","10.201279"
"Bombus_atripes","3","0.266667","2.995552","1.729483","10.201279"
"Bombus_sibiricus","14","-25.678571","2.942834","0.786505","2.185988"
"Xylocopa_cubaecola","11","20.845455","1.254881","0.378361","2.782167"
"Centris_haemorrhoidalis","3","22.966667","3.175426","1.833333","10.201279"
"Bombus_ussurensis","17","-8.264706","5.920826","1.436011","1.800226"
"Meliplebeia_beccarii","25","11.276","3.640545","0.728109","1.224153"
"Alloscirtetica_rufitarsis","16","3.20625","5.918499","1.479625","1.91274"
"Epeolus_interruptus","29","-2.465517","6.222211","1.155436","1.055305"
"Eulaema_leucopyga","5","22.68","1.636154","0.73171","6.120767"
"Hopliphora_superba","3","18.2","4.521062","2.610236","10.201279"
"Lepidotrigona_arcifera","4","7.075","5.977388","2.988694","7.650959"
"Ceratina_satoi","5","-1.08","5.092347","2.277367","6.120767"
"Melipona_scutellaris","17","19.2","2.712702","0.657927","1.800226"
"Xylocopa_smithii","1","19",NA,NA,"30.603837"
"Parepeolus_stuardi","8","0.7125","3.445675","1.21823","3.82548"
"Bombus_baeri","14","-1.742857","5.880962","1.571753","2.185988"
"Bombus_mlokosievitzii","1","-11.5",NA,NA,"30.603837"
"Eucera_oraniensis","5","7.28","4.447696","1.98907","6.120767"
"Tetragonula_melanocephala","4","22.15","1.725302","0.862651","7.650959"
"Amegilla_dulcifera","4","15.825","2.569533","1.284766","7.650959"
"Bombus_tunicatus","4","-11.175","4.649283","2.324641","7.650959"
"Plebeia_tobagoensis","1","24.4",NA,NA,"30.603837"
"Thyreus_delumbatus","71","6.716901","3.653022","0.433534","0.43104"
"Bombus_semenovianus","1","-8.1",NA,NA,"30.603837"
"Ammobates_oraniensis","4","10.35","3.759876","1.879938","7.650959"
"Allodapula_variegata","35","6.58","3.994688","0.675226","0.874395"
"Eufriesea_flaviventris","3","17.1","3.724245","2.150194","10.201279"
"Xylocopa_ornata","10","18.14","2.495418","0.78912","3.060384"
"Euglossa_viridis","11","19.209091","1.808565","0.545303","2.782167"
"Bombus_turkestanicus","1","-20.1",NA,NA,"30.603837"
