"family","tribe","tips","sociality_binary","sociality_three_states","nest_three_states","nest_binary"
"Apidae","Eucerini","Eucera_sphaeralceae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_albata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_salviae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_angustior","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_patricia","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_strenua","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_citrullina","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_fulva","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_gabbii","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_kansensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_crassidentata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_utahensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_michelbacherorum","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_apiculata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_atrata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_pacifica","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_pruinosa","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_fervens","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_ipomoeae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_lippiae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Martinapis_luteicornis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Martinapis_occidentalis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_maculata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastrides_melanura","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastrides_zebra","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissoptila_ochromelaena","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissoptila_paraguayensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissoptila_otomita","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_desponsus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_rivalis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_haitiensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_boltoniae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_gelidus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_wheeleri","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_montanus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_snowii","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_bimatris","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_micheneri","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_lutulentus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_moorei","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_cerussatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_expolitus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_saponellus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_vernalis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_velutinus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_fasciatellus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_utahensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_dentiventris","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_illatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_druriellus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_denticulatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_subillatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_agilis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_trinodis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_vernoniae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_floris","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_coreopsis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_rufipes","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_humilior","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_tinctus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_bicoloratus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_subagilis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_appressus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_interruptus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_pallidisignatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_brevipygus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_paululus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_ochraeus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_semilupinus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_microstictus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_menuachus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_perpolitus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_confusus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_perlusus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_persimilis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_robustior","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_submenuachus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_limbus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_verbesinarum","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_grindeliae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_melanurus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_personatellus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_hymenoxidis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_pexus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_tristis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_lupinus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_lustrus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_clarkiae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_metenuus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_plumosus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_tribas","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_glenwoodensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_coloradensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_nigrocaudus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_compositus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_tuckeri","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_stearnsi","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_paroselae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_panamensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_tepaneca","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_tessellatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_thelypodii","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_bimaculatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_labiatarum","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_colliciatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_comptoides","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_morrilli","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_communis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_gilensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_tepidus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_sexcinctus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_raphaelis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_trifasciatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_nigroaeneus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_ecuadorius","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_fimbriatus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_mitchelli","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_dagosus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_intortus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_sphaeralceae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_opuntiellus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Melissodes_paucipunctus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_cressonii","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_nevadensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_machaerantherae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_sabinensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_texana","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_helianthelli","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_obliqua","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastra_duplocincta","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucera_alborufa","solitary","solitary","ground","ground"
"Apidae","Eucerini","Tetraloniella_auricauda","solitary","solitary","ground","ground"
"Apidae","Eucerini","Protohalonia_venusta","solitary","solitary","ground","ground"
"Apidae","Eucerini","Protohalonia_carinata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Protohalonia_amoena","solitary","solitary","ground","ground"
"Apidae","Eucerini","Simanthedon_linsleyi","solitary","solitary","ground","ground"
"Apidae","Eucerini","Florilegus_affinis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Florilegus_festivus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Florilegus_condignus","solitary","solitary","ground","ground"
"Apidae","Eucerini","Florilegus_melectoides","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesochira_obscurior","solitary","solitary","ground","ground"
"Apidae","Eucerini","Pachysvastra_leucocephala","solitary","solitary","ground","ground"
"Apidae","Eucerini","Svastrina_subapicalis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_araguaiana","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_patellicornis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_fulgurans","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_flavoclypeata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_sparsa","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_nigra","solitary","solitary","ground","ground"
"Apidae","Eucerini","Micronychapis_duckei","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_exul","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_mimetica","solitary","solitary","ground","ground"
"Apidae","Eucerini","Gaesischia_sapucacensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_analis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_carijo","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_palliventris","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_danunciae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_micheneri","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_anae","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_minarum","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_paranaensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_chaetaspis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_mourei","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_latitarsis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_luederwaldti","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_seabrai","solitary","solitary","ground","ground"
"Apidae","Eucerini","Thygater_sordidipennis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Trichocerapis_mirabilis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Dithygater_seabrai","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_gayi","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_lanosa","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_porteri","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_chilena","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_gelida","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_rufitarsis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_tristrigata","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_vagabunda","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_valparadisaea","solitary","solitary","ground","ground"
"Apidae","Eucerini","Alloscirtetica_paraguayensis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Canephorula_apiformis","solitary","solitary","ground","ground"
"Apidae","Eucerini","Eucerinoda_gayi","solitary","solitary","ground","ground"
"Apidae","Ancylini","Ancyla_holtzi","solitary","solitary","ground","ground"
"Apidae","Ancylini","Ancyla_asiatica","solitary","solitary","ground","ground"
"Apidae","Emphorini","Alepidosceles_mamillata","solitary","solitary","ground","ground"
"Apidae","Emphorini","Leptometriella_separata","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasina_distincta","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasina_riparia","solitary","solitary","ground","ground"
"Apidae","Emphorini","Melitomella_murihirta","solitary","solitary","ground","ground"
"Apidae","Emphorini","Ptilothrix_bombiformis","solitary","solitary","ground","ground"
"Apidae","Emphorini","Ptilothrix_sumichrasti","solitary","solitary","ground","ground"
"Apidae","Emphorini","Ptilothrix_tricolor","solitary","solitary","ground","ground"
"Apidae","Emphorini","Ptilothrix_relata","solitary","solitary","ground","ground"
"Apidae","Emphorini","Melitoma_nudipes","solitary","solitary","ground","ground"
"Apidae","Emphorini","Melitoma_segmentaria","solitary","solitary","ground","ground"
"Apidae","Emphorini","Melitoma_taurea","solitary","solitary","ground","ground"
"Apidae","Emphorini","Melitoma_marginella","solitary","solitary","ground","ground"
"Apidae","Emphorini","Melitoma_ameghinoi","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_australis","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_rinconis","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_friesei","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_opuntiae","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_knabiana","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_piercei","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_afflicta","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_megamorpha","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_afflictula","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_vallicola","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_sphaeralcearum","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_angusticeps","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_nigrifrons","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_palmarum","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_bituberculata","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_laticauda","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_consociata","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_nitidifrons","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_martialis","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_diminuta","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_lutzi","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_tuberculifrons","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_enavata","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_chilensis","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_baeri","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_hirta","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_ochracea","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_tropicalis","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_olivacea","solitary","solitary","ground","ground"
"Apidae","Emphorini","Diadasia_pereyrae","solitary","solitary","ground","ground"
"Apidae","Emphorini","Meliphilopsis_melanandra","solitary","solitary","ground","ground"
"Apidae","Emphorini","Meliphilopsis_ochrandra","solitary","solitary","ground","ground"
"Apidae","Emphorini","Toromelissa_nemaglossa","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Arhysoceble_picta","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Arhysoceble_huberi","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_goeldianus","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Lanthanomelissa_betinae","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Lanthanomelissa_clementis","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Lanthanomelissa_discrepans","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Lanthanomelissa_magaliae","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Lanthanomelissa_pampicola","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_parvus","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Paratetrapedia_punctata","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Paratetrapedia_calcarata","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Paratetrapedia_duckei","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Paratetrapedia_testacea","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Paratetrapedia_volatilis","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Paratetrapedia_connexa","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Tropidopedia_flavolineata","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Tropidopedia_punctifrons","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Tropidopedia_carinata","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Lophopedia_flava","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Lophopedia_nigrispinis","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Lophopedia_pygmaea","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Tetrapedia_rutilipes","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Tropidopedia_nigrita","solitary","solitary","aboveground","aboveground"
"Apidae","Tapinotaspidini","Xanthopedia_globulosa","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Xanthopedia_flavopicta","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Xanthopedia_tristriata","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Xanthopedia_iheringii","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Xanthopedia_larocai","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Urbanapis_danunciae","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Urbanapis_diamantina","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Trigonopedia_ferruginea","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_rozeni","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_muelleri","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Tapinotaspis_chalybaea","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Tapinotaspis_nordestina","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Tapinotaspoides_serraticornis","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Tapinotaspoides_tucumana","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Caenonomada_unicalcarata","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Caenonomada_labrata","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Caenonomada_bruneri","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_cocuccii","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Monoeca_campestris","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Monoeca_pluricincta","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Monoeca_mourei","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Monoeca_haemorrhoidalis","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_caeruleus","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_subcaeruleus","solitary","solitary","ground","ground"
"Apidae","Tapinotaspidini","Chalepogenus_herbsti","solitary","solitary","ground","ground"
"Apidae","Emphorini","Ancyloscelis_apiformis","solitary","solitary","ground","ground"
"Apidae","Emphorini","Ancyloscelis_sejunctus","solitary","solitary","ground","ground"
"Apidae","Emphorini","Ancyloscelis_ursinus","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Eremapis_parvula","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Chilimalopsis_parvula","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Teratognatha_modesta","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_albata","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_albicans","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_crenulata","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_euphorbiae","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_consobrina","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_nitens","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_texana","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_sidae","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_exilis","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_niveata","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_analis","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_mellipes","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_pubescens","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_similis","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_solitaria","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_trifasciata","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_snowi","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_binotata","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_solidaginis","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_byersi","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_solani","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_bicellularis","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Exomalopsis_diminuta","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_compactula","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_completa","solitary","solitary","ground","ground"
"Apidae","Exomalopsini","Anthophorula_truncata","solitary","solitary","ground","ground"
"Apidae","Ctenoplectrini","Ctenoplectra_albolimbata","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_armata","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_polita","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_antinorii","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_australica","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_elsei","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_chalybea","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_davidi","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_cornuta","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_florisomnis","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_alluaudi","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_bequaerti","solitary","solitary","aboveground","aboveground"
"Apidae","Ctenoplectrini","Ctenoplectra_terminalis","solitary","solitary","aboveground","aboveground"
"Apidae","Anthophorini","Anthophora_plumipes","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_furcata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_villosula","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_terminalis","solitary","solitary","aboveground","aboveground"
"Apidae","Anthophorini","Anthophora_crinipes","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_edwardsii","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_punctilabris","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_pacifica","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_ursina","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_porterae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_atroalba","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_leucophaea","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_aestivalis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_retusa","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_montana","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_walshii","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_urbana","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_arequipensis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_incerta","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_paranensis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_abrupta","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_bomboides","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_occidentalis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_plagiata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_vallorum","solitary","solitary","ground","ground"
